id,userid,text,modelo,sentimento,score,created_on
73,0,posição vinho preço medio usd 1 domínio la romanee conti romanee conti grand cru cote nuit França 19 542 2 domaine leroy Musigny grand cru cote nuit França 15 342 3 egon muller scharzhofberger riesling trockenbeerenauslese mosel,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.44852566719055176,2025-10-30 00:12:39.363129
74,0,basear em o decex orgão de o ministério de o desenvolvimento indústria comércio exterior consultor internacional adãor morellatto consolidar quadro retratar importação brasileiro vinho espumante 2017 a o seguir apresentar tabela unificar vinho espumante mostrar volume importar país em o referir,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6233627200126648,2025-10-30 00:12:39.363129
75,0,basear em o decex orgão de o ministério de o desenvolvimento indústria comércio exterior uvibra união brasileiro vitivinicultura elaborar dois quadro retratar importação brasileiro vinho espumante 2016 a o seguir apresentar tabela unificar vinho espumante mostrar volume importar país em o referir,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6462931036949158,2025-10-30 00:12:39.363129
76,0,vinho 1 romanée conti grand cru dom romanée contir US 13 908 2 scharzhofberger mosel riesling trockenbeerenauslese egon müller scharzhof US 10 370 3 Musigny grand cru dom leroy US 7 121 4 montrachet grand cru dom leflaive US 6 025 5 Musigny grand cru dom Georges christophe roumier US 5 313 6 montrachet grand cru dom romanée contir US 4 785 7 wehlener Sonnenuhr riesling,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4087240695953369,2025-10-30 00:12:39.363129
77,0,produtor m chapoutier classificação igp pays d oc região languedoc roussillon França uvas grenache syrah maturação vaso aço inox pileta concreto armar teor alcoólico 13 5 descrição cor rubi violácea brilhante bouquet intenso amplo limpo perfumar frutar especiar ponto alto sabor médio corpo levemente tânico ainda acidez marcante sobre fruta final boca saboroso sobressair bastante alimento nota 89 preço R 75 87 querer,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5067042112350464,2025-10-30 00:12:39.363129
78,0,produção mundial vinho rosésr tranquilo aumentar bastante desde 2002 16 3 passar 20 9 milhão hectolitro 24 3 milhão hectolitro 2014 volume representar 9 6 todo produção vinho tranquilo país produção,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5523329377174377,2025-10-30 00:12:39.363129
79,0,produtor badia coltibuono classificação chiantir classico docg região toscano Itália uvas 100 sangiovese vinher seleção diverso vinhedo pertencente a o pequeno notável cultivador de o zona produção de o chianti classico maturação algum mês tonel barrica carvalho francês teor alcoólico 14 0 descriçãor ter coloração rubi claro bouquet intenso perfumar equilibrado fino adocicar nota fruta vermelho especiaria ponto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5087870955467224,2025-10-30 00:12:39.363129
80,0,produção mundial vinho espumante aumentar significativamente em esse último 10 ano 40 passar 12 7 milhão hectolitro 2003 17 6 milhão hectolitro 2013 a o passo em o período de o vinho tranqüilo aumentar apenas 7 explica se por o consumo de esse produto passar evolução mudança em o hábito principalmente festivo consumação regular país,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6265845894813538,2025-10-30 00:12:39.363129
81,0,paul sauer 2010 produtor kanonkop Região simonsberg stellenbosch wo África de o Sul uvas 68 cabernet Sauvignon 16 merlot 16 cabernet franc vinher próprio idade médio 22 ano rendimento apenas 23 4 hl ha grande safra de esse região maturação 26 mês barrica novo carvalho francês tostagem médio nevers teor alcoólico 14 5 descrição ter coloração rubi violácea escuro bouquet intenso complexo classudo adocicar exalar fruta,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5542464256286621,2025-10-30 00:12:39.363129
82,0,vinho 1 romanée conti grand cru dom romanée contir US 13 021 2 scharzhofberger mosel riesling trockenbeerenauslese egon müller scharzhof US 8 982 3 montrachet grand cru dom leflaive US 5 775 4 Musigny grand cru dom leroy US 5 233 5 Musigny grand cru dom Georges christophe roumier US 5 155 6 wehlener Sonnenuhr riesling trockenbeerenauslese joh José prüm US 4 831 7 montrachet grand cru,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4067854881286621,2025-10-30 00:12:39.363129
83,0,basear em o decex orgão de o ministério de o desenvolvimento indústria comércio exterior uvibra união brasileiro vitivinicultura elaborar dois quadro retratar importação brasileiro vinho espumante 2015 a o seguir apresentar tabela unificar vinho espumante mostrar volume importar país em o referir ano país,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.643638551235199,2025-10-30 00:12:39.363129
84,0,produtor bodega esmeralda região mendoza argentino uvo tempranillo 100 vinificação vinificar rosé maceração pelicular 24 hora maturação vaso aço inox teor alcoólico 13 5 descrição coloração rosado bem clarinho em o nariz mostra se frutar vinoso enche boca ótimo densidade bom nervo fruta fresco retrogosto médio intensidade permanecer gostoso em o boca ponto alto nota 87 5 preço R 46 18 US 12 90,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.49731460213661194,2025-10-30 00:12:39.363129
127,0,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:45.738351
128,0,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:45.738351
85,0,produtor m chapoutier classificação igp pays d oc região languedoc roussillon França uvas grenache cinsault vinificação vinificar rosé maturação 3 4 mês borra vaso aço inox pileta concreto armar teor alcoólico 13 0 descrição ter cor casca cebola claro aroma vinoso ter nota floral sabor denso encher boca ótimo acidez alto refrescância final boca longo gratificante nota 90 preço R 99 64 querer comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.47711920738220215,2025-10-30 00:12:39.363129
86,0,produtor paul jaboulet aînér classificação vin france rouge região vallée du rhône languedoc França uvas 100 syrah maturação madeira teor alcoólico 13 5 descrição ter coloração violáceo escuro olfato intenso limpo denotar fruta silvestr madura especiaria defumadinho delicar complexo paladar elegante bom nervo tão concentrar bom densidade ainda ligeiramente tânico retrogosto médio intensidade porém,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.43512576818466187,2025-10-30 00:12:39.363129
87,0,produtor coppo classificação barbera d asti docg região piemonte Itália uvas 100 barberar vinhedo cascina Gavelli em o comuna castelnuovo calcea vinificação adição dióxido Enxôfre so2 portanto vinho natural maturação 9 mês barrica carvalho francês teor alcoólico 14 0 descriçãor coloração violácea escuro aroma amplo intenso carvalho perceptível denotar fruta vermelho preto floral leve agradável nota,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5333765149116516,2025-10-30 00:12:39.363129
88,0,produtor m chapoutier classificação côtes du roussillon villages aoc região languedoc roussillon França vinher domaine bila haut uvo syrah grenache carignan maturação madeira teor alcoólico 14 5 descrição apresentar coloração rubi violácea escuro bouquet intenso adocicar nota frutar cereja preto especiaria sabor ainda levemente tânico encorpar bom acidez ótim fruta preto de o bosque retrogosto longo marcante,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.43204793334007263,2025-10-30 00:12:39.363129
89,0,produtor pazo señorans Região rías baixo de o galiciar espanha uvas 100 albariño variedade branco nativo de o galicia de o norte Portugal onde chamar alvarinho vinhedo em o valle del salnés em o província pontevedra em o galicia maturação 5 mês sobre borra aço inoxidável teor alcoólico 12 5 descrição cor amarelo palha brilhante reflexo esverdeado em o nariz amplo bom intensidade caráter de o variedade sabor ter bom nervo,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5098954439163208,2025-10-30 00:12:39.363129
90,0,produtor domaine Drouhin Região oregon Estados Unidos uva 100 pinot noir vinhedo dundee hills Willamette valley em o oregon maturação 14 mês barrica carvalho francês 20 novo teor alcoólico 14 1 descrição ter coloração rubi tom mediano bouquet complexo futo negro de o bosque especiaria nota floral sabor opulento aveludar médio corpo frutar elegante retrogosto longo excelente nota 92 preço US 97 90 R,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5121683478355408,2025-10-30 00:12:39.363129
91,0,1 richebourg grand cru henri jayer US 14 395 2 romanée conti grand cru dom romanée contir US 11 823 3 vosne romanée cro parantoux 1er cru henri jayer US 5 436 4 montrachet grand cru dom leflaive US 5 264 5 scharzhofberger mosel riesling trockenbeerenauslese egon müller scharzhof US 5 247 6 montrachet grand cru dom romanée contir US 4 293 7 Musigny grand cru dom Georges roumier US 3 848 8 echézeaux grand cru,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.38677048683166504,2025-10-30 00:12:39.363129
92,0,exemplo descrição evento poder editar descrição querer remover evento,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7659368515014648,2025-10-30 00:12:39.363129
93,0,aroma discreto boca correto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4625456631183624,2025-10-30 00:12:45.738351
94,0,corpo médio acidez equilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6522961854934692,2025-10-30 00:12:45.738351
95,0,preço elevar qualidade,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5788896679878235,2025-10-30 00:12:45.738351
96,0,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:45.738351
97,0,textura sedoso final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8496590256690979,2025-10-30 00:12:45.738351
98,0,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:45.738351
99,0,bom dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6437505483627319,2025-10-30 00:12:45.738351
100,0,esperar ficar aquém,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.474102646112442,2025-10-30 00:12:45.738351
101,0,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:45.738351
102,0,final amargo desagradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9675255417823792,2025-10-30 00:12:45.738351
103,0,perfeito acompanhar carne vermelho,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5675464272499084,2025-10-30 00:12:45.738351
104,0,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:45.738351
105,0,excelente qualidade superar expectativa,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8090752363204956,2025-10-30 00:12:45.738351
106,0,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:45.738351
107,0,cheiro desagradável a o abertura,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.964712917804718,2025-10-30 00:12:45.738351
108,0,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:45.738351
109,0,demasiado ácido gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8523842096328735,2025-10-30 00:12:45.738351
110,0,ok partilhar amigo,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4679684638977051,2025-10-30 00:12:45.738351
111,0,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:45.738351
112,0,precisar arejamento mostrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5444207191467285,2025-10-30 00:12:45.738351
113,0,álcool demasiado presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.87334144115448,2025-10-30 00:12:45.738351
114,0,perfeito acompanhar carne vermelho,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5675464272499084,2025-10-30 00:12:45.738351
115,0,precisar arejamento mostrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5444207191467285,2025-10-30 00:12:45.738351
116,0,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:45.738351
117,0,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:45.738351
118,0,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:45.738351
119,0,excelente qualidade superar expectativa,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8090752363204956,2025-10-30 00:12:45.738351
120,0,demasiado ácido gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8523842096328735,2025-10-30 00:12:45.738351
121,0,adorar voltar comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4439743757247925,2025-10-30 00:12:45.738351
122,0,perfeito acompanhar carne vermelho,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5675464272499084,2025-10-30 00:12:45.738351
129,0,adorar voltar comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4439743757247925,2025-10-30 00:12:45.738351
130,0,agradável a o paladar aroma intenso,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786159336566925,2025-10-30 00:12:45.738351
131,0,final curto agradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8037118911743164,2025-10-30 00:12:45.738351
132,0,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:45.738351
133,0,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:45.738351
134,0,final amargo desagradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9675255417823792,2025-10-30 00:12:45.738351
135,0,final curto agradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8037118911743164,2025-10-30 00:12:45.738351
136,0,precisar arejamento mostrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5444207191467285,2025-10-30 00:12:45.738351
137,0,adorar voltar comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4439743757247925,2025-10-30 00:12:45.738351
138,0,adorar voltar comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4439743757247925,2025-10-30 00:12:45.738351
139,0,excelente qualidade superar expectativa,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8090752363204956,2025-10-30 00:12:45.738351
140,0,excelente qualidade superar expectativa,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8090752363204956,2025-10-30 00:12:45.738351
141,0,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:45.738351
142,0,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:45.738351
143,1,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
144,2,final amargo pouco harmonioso,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9527518153190613,2025-10-30 00:12:48.223339
145,3,tanino suave final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5104565620422363,2025-10-30 00:12:48.223339
146,4,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
147,1,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
148,2,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:48.223339
149,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
150,4,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:48.223339
151,1,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
152,2,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:48.223339
153,3,cheiro desagradável a o abertura melhorar pouco,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.95743727684021,2025-10-30 00:12:48.223339
154,4,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
155,1,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:48.223339
156,2,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:48.223339
157,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
158,4,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
159,1,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:48.223339
160,2,agradável a o paladar aroma intenso,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786159336566925,2025-10-30 00:12:48.223339
161,3,tanino suave final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5104565620422363,2025-10-30 00:12:48.223339
162,4,voltar comprar hesitar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.5529759526252747,2025-10-30 00:12:48.223339
163,1,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:48.223339
164,2,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:48.223339
165,3,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
166,4,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
167,1,bom memorável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5905472636222839,2025-10-30 00:12:48.223339
168,2,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
169,3,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:48.223339
170,4,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
171,1,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:48.223339
172,2,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
173,3,cheiro desagradável a o abertura melhorar pouco,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.95743727684021,2025-10-30 00:12:48.223339
174,4,voltar comprar hesitar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.5529759526252747,2025-10-30 00:12:48.223339
175,1,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
176,2,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
177,3,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:48.223339
178,4,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
179,1,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
180,2,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
181,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
182,4,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:48.223339
183,1,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
184,2,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
185,3,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
186,4,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
187,1,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
188,2,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
189,3,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
190,4,textura sedoso final persistente,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8355922698974609,2025-10-30 00:12:48.223339
191,1,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:48.223339
192,2,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
193,3,textura sedoso final persistente,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8355922698974609,2025-10-30 00:12:48.223339
194,4,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
195,1,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:48.223339
196,2,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
197,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
198,4,acidez bem equilibrar fruta,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4776826500892639,2025-10-30 00:12:48.223339
199,1,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:48.223339
200,2,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
201,3,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
202,4,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
203,1,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:48.223339
204,2,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:48.223339
205,3,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
206,4,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
207,1,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:48.223339
208,2,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
209,3,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
210,4,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
211,1,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
212,2,voltar comprar hesitar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.5529759526252747,2025-10-30 00:12:48.223339
213,3,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
214,4,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
215,1,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
216,2,tanino suave final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5104565620422363,2025-10-30 00:12:48.223339
217,3,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:48.223339
218,4,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:48.223339
219,1,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
220,2,acidez bem equilibrar fruta,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4776826500892639,2025-10-30 00:12:48.223339
221,3,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
222,4,bom memorável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5905472636222839,2025-10-30 00:12:48.223339
223,1,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
224,2,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
